SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
17127,04/21/2020,,Iraq,2020-04-21 23:39:09,1602.0,83.0,1096.0
17128,04/21/2020,,Ireland,2020-04-21 23:39:09,16040.0,730.0,9233.0
17129,04/21/2020,,Israel,2020-04-21 23:39:09,13942.0,184.0,4507.0
17130,04/21/2020,,Italy,2020-04-21 23:39:09,183957.0,24648.0,51600.0
17131,04/21/2020,,Ivory Coast,2020-04-21 23:39:09,916.0,13.0,303.0
17132,04/21/2020,,Jamaica,2020-04-21 23:39:09,223.0,6.0,27.0
17133,04/21/2020,,Japan,2020-04-21 23:39:09,11135.0,263.0,1239.0
17134,04/21/2020,,Jordan,2020-04-21 23:39:09,428.0,7.0,297.0
17135,04/21/2020,,Kazakhstan,2020-04-21 23:39:09,1995.0,19.0,489.0
17136,04/21/2020,,Kenya,2020-04-21 23:39:09,296.0,14.0,74.0
17137,04/21/2020,,Kosovo,2020-04-21 23:39:09,510.0,12.0,93.0
17138,04/21/2020,,Kuwait,2020-04-21 23:39:09,2080.0,11.0,412.0
17139,04/21/2020,,Kyrgyzstan,2020-04-21 23:39:09,590.0,7.0,216.0
17140,04/21/2020,,Laos,2020-04-21 23:39:09,19.0,0.0,2.0
17141,04/21/2020,,Latvia,2020-04-21 23:39:09,748.0,9.0,133.0
17142,04/21/2020,,Lebanon,2020-04-21 23:39:09,677.0,21.0,108.0
17143,04/21/2020,,Liberia,2020-04-21 23:39:09,101.0,8.0,7.0
17144,04/21/2020,,Libya,2020-04-21 23:39:09,51.0,1.0,15.0
17145,04/21/2020,,Liechtenstein,2020-04-21 23:39:09,81.0,1.0,55.0
17146,04/21/2020,,Lithuania,2020-04-21 23:39:09,1350.0,38.0,298.0
17147,04/21/2020,,Luxembourg,2020-04-21 23:39:09,3618.0,78.0,670.0
17148,04/21/2020,,MS Zaandam,2020-04-21 23:39:09,9.0,2.0,0.0
17149,04/21/2020,,Madagascar,2020-04-21 23:39:09,121.0,0.0,44.0
17150,04/21/2020,,Malawi,2020-04-21 23:39:09,18.0,2.0,3.0
17151,04/21/2020,,Malaysia,2020-04-21 23:39:09,5482.0,92.0,3349.0
17152,04/21/2020,,Maldives,2020-04-21 23:39:09,83.0,0.0,16.0
17153,04/21/2020,,Mali,2020-04-21 23:39:09,258.0,14.0,57.0
17154,04/21/2020,,Malta,2020-04-21 23:39:09,443.0,3.0,150.0
17155,04/21/2020,,Mauritania,2020-04-21 23:39:09,7.0,1.0,6.0
17156,04/21/2020,,Mauritius,2020-04-21 23:39:09,328.0,9.0,243.0
17157,04/21/2020,,Mexico,2020-04-21 23:39:09,8772.0,712.0,2627.0
17158,04/21/2020,,Moldova,2020-04-21 23:39:09,2614.0,72.0,505.0
17159,04/21/2020,,Monaco,2020-04-21 23:39:09,94.0,3.0,26.0
17160,04/21/2020,,Mongolia,2020-04-21 23:39:09,34.0,0.0,8.0
17161,04/21/2020,,Montenegro,2020-04-21 23:39:09,313.0,5.0,101.0
17162,04/21/2020,,Morocco,2020-04-21 23:39:09,3209.0,145.0,393.0
17163,04/21/2020,,Mozambique,2020-04-21 23:39:09,39.0,0.0,8.0
17164,04/21/2020,,Namibia,2020-04-21 23:39:09,16.0,0.0,6.0
17165,04/21/2020,,Nepal,2020-04-21 23:39:09,43.0,0.0,4.0
17166,04/21/2020,,Netherlands,2020-04-21 23:39:09,34134.0,3916.0,0.0
17167,04/21/2020,,New Zealand,2020-04-21 23:39:09,1445.0,13.0,1006.0
17168,04/21/2020,,Nicaragua,2020-04-21 23:39:09,10.0,2.0,7.0
17169,04/21/2020,,Niger,2020-04-21 23:39:09,657.0,20.0,127.0
17170,04/21/2020,,Nigeria,2020-04-21 23:39:09,665.0,22.0,188.0
17171,04/21/2020,,North Macedonia,2020-04-21 23:39:09,1231.0,55.0,224.0
17172,04/21/2020,,Norway,2020-04-21 23:39:09,7191.0,182.0,32.0
17173,04/21/2020,,Oman,2020-04-21 23:39:09,1508.0,8.0,238.0
17174,04/21/2020,,Pakistan,2020-04-21 23:39:09,9565.0,201.0,2073.0
17175,04/21/2020,,Panama,2020-04-21 23:39:09,4658.0,136.0,204.0
17176,04/21/2020,,Papua New Guinea,2020-04-21 23:39:09,7.0,0.0,0.0
17177,04/21/2020,,Paraguay,2020-04-21 23:39:09,208.0,8.0,53.0
17178,04/21/2020,,Peru,2020-04-21 23:39:09,17837.0,484.0,6982.0
17179,04/21/2020,,Philippines,2020-04-21 23:39:09,6599.0,437.0,654.0
17180,04/21/2020,,Poland,2020-04-21 23:39:09,9856.0,401.0,1297.0
17181,04/21/2020,,Portugal,2020-04-21 23:39:09,21379.0,762.0,917.0
17182,04/21/2020,,Qatar,2020-04-21 23:39:09,6533.0,9.0,614.0
17183,04/21/2020,,Romania,2020-04-21 23:39:09,9242.0,498.0,2153.0
17184,04/21/2020,,Russia,2020-04-21 23:39:09,52763.0,456.0,3873.0
17185,04/21/2020,,Rwanda,2020-04-21 23:39:09,150.0,0.0,84.0
17186,04/21/2020,,Saint Kitts and Nevis,2020-04-21 23:39:09,15.0,0.0,0.0
17187,04/21/2020,,Saint Lucia,2020-04-21 23:39:09,15.0,0.0,13.0
17188,04/21/2020,,Saint Vincent and the Grenadines,2020-04-21 23:39:09,12.0,0.0,2.0
17189,04/21/2020,,San Marino,2020-04-21 23:39:09,476.0,40.0,62.0
17190,04/21/2020,,Sao Tome and Principe,2020-04-21 23:39:09,4.0,0.0,0.0
17191,04/21/2020,,Saudi Arabia,2020-04-21 23:39:09,11631.0,109.0,1640.0
17192,04/21/2020,,Senegal,2020-04-21 23:39:09,412.0,5.0,242.0
17193,04/21/2020,,Serbia,2020-04-21 23:39:09,6630.0,125.0,870.0
17194,04/21/2020,,Seychelles,2020-04-21 23:39:09,11.0,0.0,5.0
17195,04/21/2020,,Sierra Leone,2020-04-21 23:39:09,50.0,0.0,6.0
17196,04/21/2020,,Singapore,2020-04-21 23:39:09,9125.0,11.0,839.0
17197,04/21/2020,,Slovakia,2020-04-21 23:39:09,1199.0,14.0,258.0
17198,04/21/2020,,Slovenia,2020-04-21 23:39:09,1344.0,77.0,197.0
17199,04/21/2020,,Somalia,2020-04-21 23:39:09,286.0,8.0,4.0
17200,04/21/2020,,South Africa,2020-04-21 23:39:09,3465.0,58.0,1055.0
17201,04/21/2020,,South Korea,2020-04-21 23:39:09,10683.0,237.0,8213.0
17202,04/21/2020,,South Sudan,2020-04-21 23:39:09,4.0,0.0,0.0
17203,04/21/2020,,Spain,2020-04-21 23:39:09,204178.0,21282.0,82514.0
17204,04/21/2020,,Sri Lanka,2020-04-21 23:39:09,310.0,7.0,102.0
17205,04/21/2020,,Sudan,2020-04-21 23:39:09,107.0,12.0,8.0
17206,04/21/2020,,Suriname,2020-04-21 23:39:09,10.0,1.0,6.0
17207,04/21/2020,,Sweden,2020-04-21 23:39:09,15322.0,1765.0,550.0
17208,04/21/2020,,Switzerland,2020-04-21 23:39:09,28063.0,1478.0,19400.0
17209,04/21/2020,,Syria,2020-04-21 23:39:09,42.0,3.0,6.0
17210,04/21/2020,,Taiwan,2020-04-21 23:39:09,425.0,6.0,217.0
17211,04/21/2020,,Tanzania,2020-04-21 23:39:09,254.0,10.0,11.0
17212,04/21/2020,,Thailand,2020-04-21 23:39:09,2811.0,48.0,2108.0
17213,04/21/2020,,Timor-Leste,2020-04-21 23:39:09,23.0,0.0,1.0
17214,04/21/2020,,Togo,2020-04-21 23:39:09,86.0,6.0,56.0
17215,04/21/2020,,Trinidad and Tobago,2020-04-21 23:39:09,115.0,8.0,28.0
17216,04/21/2020,,Tunisia,2020-04-21 23:39:09,884.0,38.0,148.0
17217,04/21/2020,,Turkey,2020-04-21 23:39:09,95591.0,2259.0,14918.0
17218,04/21/2020,,UK,2020-04-21 23:39:09,129044.0,17337.0,0.0
17219,04/21/2020,,Uganda,2020-04-21 23:39:09,61.0,0.0,38.0
17220,04/21/2020,,Ukraine,2020-04-21 23:39:09,6125.0,161.0,367.0
17221,04/21/2020,,United Arab Emirates,2020-04-21 23:39:09,7755.0,46.0,1443.0
17222,04/21/2020,,Uruguay,2020-04-21 23:39:09,535.0,11.0,313.0
17223,04/21/2020,,Uzbekistan,2020-04-21 23:39:09,1678.0,6.0,357.0
17224,04/21/2020,,Venezuela,2020-04-21 23:39:09,285.0,10.0,117.0
17225,04/21/2020,,Vietnam,2020-04-21 23:39:09,268.0,0.0,216.0
17226,04/21/2020,,West Bank and Gaza,2020-04-21 23:39:09,466.0,4.0,71.0
17227,04/21/2020,,Western Sahara,2020-04-21 23:39:09,6.0,0.0,0.0
17228,04/21/2020,,Yemen,2020-04-21 23:39:09,1.0,0.0,0.0
17229,04/21/2020,,Zambia,2020-04-21 23:39:09,70.0,3.0,35.0
17230,04/21/2020,,Zimbabwe,2020-04-21 23:39:09,28.0,3.0,2.0
17231,04/21/2020,Alabama,US,2020-04-21 23:39:09,5317.0,183.0,0.0
17232,04/21/2020,Alaska,US,2020-04-21 23:39:09,329.0,9.0,0.0
17233,04/21/2020,Alberta,Canada,2020-04-21 23:39:09,3095.0,61.0,0.0
17234,04/21/2020,Anguilla,UK,2020-04-21 23:39:09,3.0,0.0,1.0
17235,04/21/2020,Anhui,Mainland China,2020-04-21 23:39:09,991.0,6.0,984.0
17236,04/21/2020,Arizona,US,2020-04-21 23:39:09,5256.0,208.0,0.0
17237,04/21/2020,Arkansas,US,2020-04-21 23:39:09,1990.0,42.0,0.0
17238,04/21/2020,Aruba,Netherlands,2020-04-21 23:39:09,97.0,2.0,51.0
17239,04/21/2020,Australian Capital Territory,Australia,2020-04-21 23:39:09,103.0,3.0,88.0
17240,04/21/2020,Beijing,Mainland China,2020-04-21 23:39:09,593.0,8.0,516.0
17241,04/21/2020,Bermuda,UK,2020-04-21 23:39:09,86.0,5.0,37.0
17242,04/21/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-21 23:39:09,5.0,0.0,0.0
17243,04/21/2020,British Columbia,Canada,2020-04-21 23:39:09,1724.0,87.0,0.0
17244,04/21/2020,British Virgin Islands,UK,2020-04-21 23:39:09,5.0,1.0,3.0
17245,04/21/2020,California,US,2020-04-21 23:39:09,35465.0,1282.0,0.0
17246,04/21/2020,Cayman Islands,UK,2020-04-21 23:39:09,66.0,1.0,7.0
17247,04/21/2020,Channel Islands,UK,2020-04-21 23:39:09,496.0,24.0,256.0
17248,04/21/2020,Chongqing,Mainland China,2020-04-21 23:39:09,579.0,6.0,570.0
17249,04/21/2020,Colorado,US,2020-04-21 23:39:09,10473.0,483.0,0.0
17250,04/21/2020,Connecticut,US,2020-04-21 23:39:09,20360.0,1423.0,0.0
17251,04/21/2020,Curacao,Netherlands,2020-04-21 23:39:09,14.0,1.0,11.0
17252,04/21/2020,Delaware,US,2020-04-21 23:39:09,2931.0,82.0,0.0
17253,04/21/2020,Diamond Princess cruise ship,US,2020-04-21 23:39:09,49.0,0.0,0.0
17254,04/21/2020,District of Columbia,US,2020-04-21 23:39:09,3098.0,112.0,0.0
17255,04/21/2020,Falkland Islands (Malvinas),UK,2020-04-21 23:39:09,11.0,0.0,3.0
17256,04/21/2020,Faroe Islands,Denmark,2020-04-21 23:39:09,185.0,0.0,178.0
17257,04/21/2020,Florida,US,2020-04-21 23:39:09,27869.0,867.0,0.0
17258,04/21/2020,French Guiana,France,2020-04-21 23:39:09,97.0,1.0,76.0
17259,04/21/2020,French Polynesia,France,2020-04-21 23:39:09,56.0,0.0,19.0
17260,04/21/2020,Fujian,Mainland China,2020-04-21 23:39:09,355.0,1.0,341.0
17261,04/21/2020,Gansu,Mainland China,2020-04-21 23:39:09,139.0,2.0,137.0
17262,04/21/2020,Georgia,US,2020-04-21 23:39:09,19881.0,798.0,0.0
17263,04/21/2020,Gibraltar,UK,2020-04-21 23:39:09,132.0,0.0,120.0
17264,04/21/2020,Grand Princess,Canada,2020-04-21 23:39:09,13.0,0.0,0.0
17265,04/21/2020,Grand Princess,US,2020-04-21 23:39:09,103.0,0.0,0.0
17266,04/21/2020,Greenland,Denmark,2020-04-21 23:39:09,11.0,0.0,11.0
17267,04/21/2020,Guadeloupe,France,2020-04-21 23:39:09,148.0,12.0,73.0
17268,04/21/2020,Guam,US,2020-04-21 23:39:09,136.0,5.0,0.0
17269,04/21/2020,Guangdong,Mainland China,2020-04-21 23:39:09,1582.0,8.0,1501.0
17270,04/21/2020,Guangxi,Mainland China,2020-04-21 23:39:09,254.0,2.0,252.0
17271,04/21/2020,Guizhou,Mainland China,2020-04-21 23:39:09,147.0,2.0,145.0
17272,04/21/2020,Hainan,Mainland China,2020-04-21 23:39:09,168.0,6.0,162.0
17273,04/21/2020,Hawaii,US,2020-04-21 23:39:09,586.0,10.0,0.0
17274,04/21/2020,Hebei,Mainland China,2020-04-21 23:39:09,328.0,6.0,317.0
17275,04/21/2020,Heilongjiang,Mainland China,2020-04-21 23:39:09,913.0,13.0,475.0
17276,04/21/2020,Henan,Mainland China,2020-04-21 23:39:09,1276.0,22.0,1254.0
17277,04/21/2020,Hong Kong,Hong Kong,2020-04-21 23:39:09,1029.0,4.0,650.0
17278,04/21/2020,Hubei,Mainland China,2020-04-21 23:39:09,68128.0,4512.0,63514.0
17279,04/21/2020,Hunan,Mainland China,2020-04-21 23:39:09,1019.0,4.0,1015.0
17280,04/21/2020,Idaho,US,2020-04-21 23:39:09,1736.0,48.0,0.0
17281,04/21/2020,Illinois,US,2020-04-21 23:39:09,33059.0,1468.0,0.0
17282,04/21/2020,Indiana,US,2020-04-21 23:39:09,12097.0,635.0,0.0
17283,04/21/2020,Inner Mongolia,Mainland China,2020-04-21 23:39:09,194.0,1.0,108.0
17284,04/21/2020,Iowa,US,2020-04-21 23:39:09,3641.0,83.0,0.0
17285,04/21/2020,Isle of Man,UK,2020-04-21 23:39:09,307.0,9.0,209.0
17286,04/21/2020,Jiangsu,Mainland China,2020-04-21 23:39:09,653.0,0.0,644.0
17287,04/21/2020,Jiangxi,Mainland China,2020-04-21 23:39:09,937.0,1.0,936.0
17288,04/21/2020,Jilin,Mainland China,2020-04-21 23:39:09,106.0,1.0,97.0
17289,04/21/2020,Kansas,US,2020-04-21 23:39:09,2164.0,109.0,0.0
17290,04/21/2020,Kentucky,US,2020-04-21 23:39:09,3204.0,171.0,0.0
17291,04/21/2020,Liaoning,Mainland China,2020-04-21 23:39:09,146.0,2.0,143.0
17292,04/21/2020,Louisiana,US,2020-04-21 23:39:09,24854.0,1405.0,0.0
17293,04/21/2020,Macau,Macau,2020-04-21 23:39:09,45.0,0.0,24.0
17294,04/21/2020,Maine,US,2020-04-21 23:39:09,888.0,36.0,0.0
17295,04/21/2020,Manitoba,Canada,2020-04-21 23:39:09,255.0,6.0,0.0
17296,04/21/2020,Martinique,France,2020-04-21 23:39:09,163.0,14.0,73.0
17297,04/21/2020,Maryland,US,2020-04-21 23:39:09,14193.0,652.0,0.0
17298,04/21/2020,Massachusetts,US,2020-04-21 23:39:09,41199.0,1961.0,0.0
17299,04/21/2020,Mayotte,France,2020-04-21 23:39:09,311.0,4.0,117.0
17300,04/21/2020,Michigan,US,2020-04-21 23:39:09,32667.0,2575.0,0.0
17301,04/21/2020,Minnesota,US,2020-04-21 23:39:09,2567.0,160.0,0.0
17302,04/21/2020,Mississippi,US,2020-04-21 23:39:09,4716.0,183.0,0.0
17303,04/21/2020,Missouri,US,2020-04-21 23:39:09,6066.0,224.0,0.0
17304,04/21/2020,Montana,US,2020-04-21 23:39:09,437.0,12.0,0.0
17305,04/21/2020,Montserrat,UK,2020-04-21 23:39:09,11.0,0.0,2.0
17306,04/21/2020,Nebraska,US,2020-04-21 23:39:09,1685.0,33.0,0.0
17307,04/21/2020,Nevada,US,2020-04-21 23:39:09,3937.0,163.0,0.0
17308,04/21/2020,New Brunswick,Canada,2020-04-21 23:39:09,118.0,0.0,0.0
17309,04/21/2020,New Caledonia,France,2020-04-21 23:39:09,18.0,0.0,17.0
17310,04/21/2020,New Hampshire,US,2020-04-21 23:39:09,1490.0,42.0,0.0
17311,04/21/2020,New Jersey,US,2020-04-21 23:39:09,92387.0,4753.0,0.0
17312,04/21/2020,New Mexico,US,2020-04-21 23:39:09,1971.0,58.0,0.0
17313,04/21/2020,New South Wales,Australia,2020-04-21 23:39:09,2926.0,26.0,1379.0
17314,04/21/2020,New York,US,2020-04-21 23:39:09,258361.0,19104.0,0.0
17315,04/21/2020,Newfoundland and Labrador,Canada,2020-04-21 23:39:09,257.0,3.0,0.0
17316,04/21/2020,Ningxia,Mainland China,2020-04-21 23:39:09,75.0,0.0,75.0
17317,04/21/2020,North Carolina,US,2020-04-21 23:39:09,7134.0,245.0,0.0
17318,04/21/2020,North Dakota,US,2020-04-21 23:39:09,644.0,13.0,0.0
17319,04/21/2020,Northern Mariana Islands,US,2020-04-21 23:39:09,14.0,2.0,0.0
17320,04/21/2020,Northern Territory,Australia,2020-04-21 23:39:09,28.0,0.0,9.0
17321,04/21/2020,Northwest Territories,Canada,2020-04-21 23:39:09,5.0,0.0,0.0
17322,04/21/2020,Nova Scotia,Canada,2020-04-21 23:39:09,737.0,10.0,0.0
17323,04/21/2020,Ohio,US,2020-04-21 23:39:09,13725.0,557.0,0.0
17324,04/21/2020,Oklahoma,US,2020-04-21 23:39:09,2807.0,164.0,0.0
17325,04/21/2020,Ontario,Canada,2020-04-21 23:39:09,12715.0,694.0,0.0
17326,04/21/2020,Oregon,US,2020-04-21 23:39:09,2004.0,78.0,0.0
17327,04/21/2020,Pennsylvania,US,2020-04-21 23:39:09,35249.0,1614.0,0.0
17328,04/21/2020,Prince Edward Island,Canada,2020-04-21 23:39:09,26.0,0.0,0.0
17329,04/21/2020,Puerto Rico,US,2020-04-21 23:39:09,1298.0,64.0,0.0
17330,04/21/2020,Qinghai,Mainland China,2020-04-21 23:39:09,18.0,0.0,18.0
17331,04/21/2020,Quebec,Canada,2020-04-21 23:39:09,20126.0,1044.0,0.0
17332,04/21/2020,Queensland,Australia,2020-04-21 23:39:09,1015.0,6.0,738.0
17333,04/21/2020,Recovered,Canada,2020-04-21 23:39:09,0.0,0.0,13188.0
17334,04/21/2020,Recovered,US,2020-04-21 23:39:09,0.0,0.0,75204.0
17335,04/21/2020,Reunion,France,2020-04-21 23:39:09,410.0,0.0,238.0
17336,04/21/2020,Rhode Island,US,2020-04-21 23:39:09,5500.0,171.0,0.0
17337,04/21/2020,Saint Barthelemy,France,2020-04-21 23:39:09,6.0,0.0,6.0
17338,04/21/2020,Saint Pierre and Miquelon,France,2020-04-21 23:39:09,1.0,0.0,0.0
17339,04/21/2020,Saskatchewan,Canada,2020-04-21 23:39:09,320.0,4.0,0.0
17340,04/21/2020,Shaanxi,Mainland China,2020-04-21 23:39:09,277.0,3.0,253.0
17341,04/21/2020,Shandong,Mainland China,2020-04-21 23:39:09,787.0,7.0,765.0
17342,04/21/2020,Shanghai,Mainland China,2020-04-21 23:39:09,638.0,7.0,530.0
17343,04/21/2020,Shanxi,Mainland China,2020-04-21 23:39:09,197.0,0.0,140.0
17344,04/21/2020,Sichuan,Mainland China,2020-04-21 23:39:09,561.0,3.0,554.0
17345,04/21/2020,Sint Maarten,Netherlands,2020-04-21 23:39:09,67.0,10.0,12.0
17346,04/21/2020,South Australia,Australia,2020-04-21 23:39:09,435.0,4.0,331.0
17347,04/21/2020,South Carolina,US,2020-04-21 23:39:09,4439.0,124.0,0.0
17348,04/21/2020,South Dakota,US,2020-04-21 23:39:09,1755.0,8.0,0.0
17349,04/21/2020,St Martin,France,2020-04-21 23:39:09,37.0,2.0,19.0
17350,04/21/2020,Tasmania,Australia,2020-04-21 23:39:09,180.0,7.0,67.0
17351,04/21/2020,Tennessee,US,2020-04-21 23:39:09,7394.0,157.0,0.0
17352,04/21/2020,Texas,US,2020-04-21 23:39:09,20574.0,533.0,0.0
17353,04/21/2020,Tianjin,Mainland China,2020-04-21 23:39:09,189.0,3.0,176.0
17354,04/21/2020,Tibet,Mainland China,2020-04-21 23:39:09,1.0,0.0,1.0
17355,04/21/2020,Turks and Caicos Islands,UK,2020-04-21 23:39:09,11.0,1.0,0.0
17356,04/21/2020,Utah,US,2020-04-21 23:39:09,3297.0,32.0,0.0
17357,04/21/2020,Vermont,US,2020-04-21 23:39:09,818.0,40.0,0.0
17358,04/21/2020,Victoria,Australia,2020-04-21 23:39:09,1319.0,14.0,1172.0
17359,04/21/2020,Virgin Islands,US,2020-04-21 23:39:09,53.0,3.0,0.0
17360,04/21/2020,Virginia,US,2020-04-21 23:39:09,9630.0,324.0,0.0
17361,04/21/2020,Washington,US,2020-04-21 23:39:09,12392.0,664.0,0.0
17362,04/21/2020,West Virginia,US,2020-04-21 23:39:09,908.0,26.0,0.0
17363,04/21/2020,Western Australia,Australia,2020-04-21 23:39:09,541.0,7.0,340.0
17364,04/21/2020,Wisconsin,US,2020-04-21 23:39:09,4625.0,244.0,0.0
17365,04/21/2020,Wyoming,US,2020-04-21 23:39:09,443.0,2.0,0.0
17366,04/21/2020,Xinjiang,Mainland China,2020-04-21 23:39:09,76.0,3.0,73.0
17367,04/21/2020,Yukon,Canada,2020-04-21 23:39:09,11.0,0.0,0.0
17368,04/21/2020,Yunnan,Mainland China,2020-04-21 23:39:09,184.0,2.0,178.0
17369,04/21/2020,Zhejiang,Mainland China,2020-04-21 23:39:09,1268.0,1.0,1251.0
17370,04/22/2020,,Afghanistan,2020-04-22 23:38:57,1176.0,40.0,166.0
17371,04/22/2020,,Albania,2020-04-22 23:38:57,634.0,27.0,356.0
17372,04/22/2020,,Algeria,2020-04-22 23:38:57,2910.0,402.0,1204.0
17373,04/22/2020,,Andorra,2020-04-22 23:38:57,723.0,37.0,309.0
17374,04/22/2020,,Angola,2020-04-22 23:38:57,25.0,2.0,6.0
17375,04/22/2020,,Antigua and Barbuda,2020-04-22 23:38:57,24.0,3.0,10.0
17376,04/22/2020,,Argentina,2020-04-22 23:38:57,3144.0,152.0,872.0
17377,04/22/2020,,Armenia,2020-04-22 23:38:57,1473.0,24.0,633.0
17378,04/22/2020,,Austria,2020-04-22 23:38:57,14925.0,510.0,11328.0
17379,04/22/2020,,Azerbaijan,2020-04-22 23:38:57,1518.0,20.0,907.0
17380,04/22/2020,,Bahamas,2020-04-22 23:38:57,65.0,9.0,12.0
17381,04/22/2020,,Bahrain,2020-04-22 23:38:57,2027.0,7.0,1026.0
17382,04/22/2020,,Bangladesh,2020-04-22 23:38:57,3772.0,120.0,92.0
17383,04/22/2020,,Barbados,2020-04-22 23:38:57,75.0,5.0,25.0
17384,04/22/2020,,Belarus,2020-04-22 23:38:57,7281.0,58.0,769.0
17385,04/22/2020,,Belgium,2020-04-22 23:38:57,41889.0,6262.0,9433.0
17386,04/22/2020,,Belize,2020-04-22 23:38:57,18.0,2.0,2.0
17387,04/22/2020,,Benin,2020-04-22 23:38:57,54.0,1.0,27.0
17388,04/22/2020,,Bhutan,2020-04-22 23:38:57,6.0,0.0,2.0
17389,04/22/2020,,Bolivia,2020-04-22 23:38:57,609.0,37.0,44.0
17390,04/22/2020,,Bosnia and Herzegovina,2020-04-22 23:38:57,1368.0,53.0,460.0
17391,04/22/2020,,Botswana,2020-04-22 23:38:57,22.0,1.0,0.0
17392,04/22/2020,,Brazil,2020-04-22 23:38:57,45757.0,2906.0,25318.0
17393,04/22/2020,,Brunei,2020-04-22 23:38:57,138.0,1.0,117.0
17394,04/22/2020,,Bulgaria,2020-04-22 23:38:57,1024.0,49.0,174.0
17395,04/22/2020,,Burkina Faso,2020-04-22 23:38:57,609.0,39.0,389.0
17396,04/22/2020,,Burma,2020-04-22 23:38:57,123.0,5.0,7.0
17397,04/22/2020,,Burundi,2020-04-22 23:38:57,11.0,1.0,4.0
17398,04/22/2020,,Cabo Verde,2020-04-22 23:38:57,73.0,1.0,1.0
17399,04/22/2020,,Cambodia,2020-04-22 23:38:57,122.0,0.0,110.0
17400,04/22/2020,,Cameroon,2020-04-22 23:38:57,1163.0,43.0,397.0
17401,04/22/2020,,Central African Republic,2020-04-22 23:38:57,14.0,0.0,10.0
17402,04/22/2020,,Chad,2020-04-22 23:38:57,33.0,0.0,8.0
17403,04/22/2020,,Chile,2020-04-22 23:38:57,11296.0,160.0,5386.0
17404,04/22/2020,,Colombia,2020-04-22 23:38:57,4356.0,206.0,870.0
17405,04/22/2020,,Congo (Brazzaville),2020-04-22 23:38:57,186.0,6.0,16.0
17406,04/22/2020,,Congo (Kinshasa),2020-04-22 23:38:57,359.0,25.0,45.0
17407,04/22/2020,,Costa Rica,2020-04-22 23:38:57,681.0,6.0,180.0
17408,04/22/2020,,Croatia,2020-04-22 23:38:57,1950.0,48.0,869.0
17409,04/22/2020,,Cuba,2020-04-22 23:38:57,1189.0,40.0,341.0
17410,04/22/2020,,Cyprus,2020-04-22 23:38:57,790.0,13.0,98.0
17411,04/22/2020,,Czech Republic,2020-04-22 23:38:57,7132.0,208.0,1989.0
17412,04/22/2020,,Denmark,2020-04-22 23:38:57,7912.0,384.0,5087.0
17413,04/22/2020,,Diamond Princess,2020-04-22 23:38:57,712.0,13.0,644.0
17414,04/22/2020,,Djibouti,2020-04-22 23:38:57,974.0,2.0,183.0
17415,04/22/2020,,Dominica,2020-04-22 23:38:57,16.0,0.0,9.0
17416,04/22/2020,,Dominican Republic,2020-04-22 23:38:57,5300.0,260.0,581.0
17417,04/22/2020,,Ecuador,2020-04-22 23:38:57,10850.0,537.0,1262.0
17418,04/22/2020,,Egypt,2020-04-22 23:38:57,3659.0,276.0,935.0
17419,04/22/2020,,El Salvador,2020-04-22 23:38:57,237.0,7.0,63.0
17420,04/22/2020,,Equatorial Guinea,2020-04-22 23:38:57,84.0,1.0,7.0
17421,04/22/2020,,Eritrea,2020-04-22 23:38:57,39.0,0.0,6.0
17422,04/22/2020,,Estonia,2020-04-22 23:38:57,1559.0,44.0,184.0
17423,04/22/2020,,Eswatini,2020-04-22 23:38:57,31.0,1.0,8.0
17424,04/22/2020,,Ethiopia,2020-04-22 23:38:57,116.0,3.0,21.0
17425,04/22/2020,,Fiji,2020-04-22 23:38:57,18.0,0.0,8.0
17426,04/22/2020,,Finland,2020-04-22 23:38:57,4129.0,149.0,2000.0
17427,04/22/2020,,France,2020-04-22 23:38:57,155860.0,21340.0,40657.0
17428,04/22/2020,,Gabon,2020-04-22 23:38:57,166.0,1.0,24.0
17429,04/22/2020,,Gambia,2020-04-22 23:38:57,10.0,1.0,2.0
17430,04/22/2020,,Georgia,2020-04-22 23:38:57,416.0,5.0,107.0
17431,04/22/2020,,Germany,2020-04-22 23:38:57,150648.0,5279.0,99400.0
17432,04/22/2020,,Ghana,2020-04-22 23:38:57,1154.0,9.0,99.0
17433,04/22/2020,,Greece,2020-04-22 23:38:57,2408.0,121.0,577.0
17434,04/22/2020,,Grenada,2020-04-22 23:38:57,15.0,0.0,6.0
17435,04/22/2020,,Guatemala,2020-04-22 23:38:57,316.0,8.0,24.0
17436,04/22/2020,,Guinea,2020-04-22 23:38:57,761.0,6.0,164.0
17437,04/22/2020,,Guinea-Bissau,2020-04-22 23:38:57,50.0,0.0,3.0
17438,04/22/2020,,Guyana,2020-04-22 23:38:57,67.0,7.0,9.0
17439,04/22/2020,,Haiti,2020-04-22 23:38:57,62.0,4.0,2.0
17440,04/22/2020,,Holy See,2020-04-22 23:38:57,9.0,0.0,2.0
17441,04/22/2020,,Honduras,2020-04-22 23:38:57,510.0,46.0,30.0
17442,04/22/2020,,Hungary,2020-04-22 23:38:57,2168.0,225.0,295.0
17443,04/22/2020,,Iceland,2020-04-22 23:38:57,1785.0,10.0,1462.0
17444,04/22/2020,,India,2020-04-22 23:38:57,21370.0,681.0,4370.0
